@RELATION ROLAMENTO
@ATTRIBUTE AC numeric
@ATTRIBUTE AC-intensidade numeric
@ATTRIBUTE Classe {'0','1'}
@data
44.2999987540017,0.0,0
44.39999875118907,0.0,0
44.49999874837643,0.0,0
44.59999874556379,0.0,0
44.699998742751156,0.0,0
44.799998739938516,0.0,0
44.89999873712588,0.0,0
44.99999873431324,0.0,0
45.099998731500605,0.0,0
45.199998728687966,0.0,0
45.29999872587533,0.0,0
45.399998723062694,0.0,0
45.499998720250055,0.0,0
45.599998717437416,0.0,0
45.69999871462478,0.0,0
45.799998711812144,0.0,0
45.899998708999505,0.0,0
45.999998706186865,0.0,0
46.09999870337423,0.0,0
46.19999870056159,0.0,0
46.299998697748954,0.0,0
46.39999869493632,0.0,0
46.49999869212368,0.0,0
46.59999868931104,0.0,0
46.69999868649841,0.0,0
46.79999868368577,0.0,0
46.89999868087313,0.0,0
46.99999867806049,0.0,0
47.09999867524786,0.0,0
47.19999867243522,0.0,0
47.29999866962258,0.0,0
47.39999866680995,0.0,0
47.49999866399731,0.0,0
47.59999866118467,0.0,0
47.69999865837204,0.0,0
47.7999986555594,0.0,0
47.89999865274676,0.0,0
47.99999864993412,0.0,0
48.09999864712149,0.0,0
48.19999864430885,0.0,0
48.29999864149621,0.0,0
48.39999863868358,0.0,0
48.49999863587094,0.0,0
48.5999986330583,0.0,0
48.699998630245666,4.381402624243244,0
48.79999862743303,4.671235265974873,0
48.89999862462039,4.7070878699512155,0
48.99999862180775,4.682485164203094,0
49.099998618995116,4.878953853006406,0
49.19999861618248,4.644135926803407,0
49.29999861336984,4.560717527475951,0
49.399998610557205,4.808292381776518,0
49.499998607744566,4.215718782986294,0
49.599998604931926,3.9103229210949624,0
49.699998602119294,4.028379883777119,0
49.799998599306655,4.699871040113259,0
49.899998596494015,4.868572996122135,0
49.999998593681376,4.630638978084369,0
50.09999859086874,4.431114632821177,0
50.199998588056104,5.105815446389799,0
50.299998585243465,4.666757999457376,0
50.39999858243083,4.630606597000817,0
50.49999857961819,4.813542627044683,0
50.599998576805554,4.914625384963159,0
50.69999857399292,4.524613206270239,0
50.79999857118028,5.423418523236244,0
50.89999856836764,4.60215036714913,0
50.999998565555,4.160926893922304,0
51.09999856274237,4.647883424623359,0
51.19999855992973,4.7808024476130715,0
51.29999855711709,4.9830032175239545,0
51.39999855430446,5.043783862965579,0
51.49999855149182,5.0554458868071475,0
51.59999854867918,5.366828614950053,0
51.69999854586654,5.1850930940377085,0
51.79999854305391,5.15432572906914,0
51.89999854024127,5.20204394803915,0
51.99999853742863,5.523239224657675,0
52.099998534616,5.933587917582341,0
52.19999853180336,6.690736552807512,0
52.29999852899072,7.747864214530305,0
52.39999852617809,9.329588942628003,0
52.49999852336545,10.986631671437124,0
52.59999852055281,10.493277392054377,0
52.69999851774017,6.433436374226383,0
52.79999851492754,2.381157569519489,0
52.8999985121149,11.469792604630907,0
52.99999850930226,9.998058461153704,0
53.09999850648963,5.427197632890018,0
53.19999850367699,12.82954210883643,0
53.29999850086435,6.973341872064404,0
53.399998498051716,10.284682297179364,0
53.499998495239076,16.720113404371695,0
53.59999849242644,12.966982285879993,0
53.6999984896138,7.968151758694191,0
53.799998486801165,5.500805839373954,0
53.899998483988526,5.310578452358384,0
53.999998481175886,5.6152578724229585,0
54.099998478363254,5.910767354146892,0
54.199998475550615,6.173651986886412,0
54.299998472737975,6.370868732258485,0
54.39999846992534,6.503822798272531,0
54.499998467112704,6.9281278736741285,0
54.599998464300064,7.021892659425323,0
54.699998461487425,7.199480867125944,0
54.79999845867479,7.592896748302696,0
54.89999845586215,7.872933077103692,0
54.999998453049514,8.561475511516909,0
55.09999845023688,9.495404458392636,0
55.19999844742424,10.64691327416748,0
55.2999984446116,12.898318932792806,0
55.39999844179897,16.722682423900693,0
55.49999843898633,20.329782170104387,0
55.59999843617369,21.710102206296472,0
55.69999843336105,14.865003906871678,0
55.79999843054842,15.070567060140117,0
55.89999842773578,23.20293630417297,0
55.99999842492314,13.425213831769973,0
56.09999842211051,18.89494311530013,0
56.19999841929787,21.497353672636425,0
56.29999841648523,17.65310635326396,0
56.3999984136726,14.701904353011907,0
56.49999841085996,13.683128445603943,0
56.59999840804732,13.446008131051492,0
56.69999840523468,13.832874394515624,0
56.79999840242205,14.122945648572038,0
56.89999839960941,14.642864007420437,0
56.99999839679677,15.283456643656805,0
57.09999839398414,16.05236445328204,0
57.1999983911715,17.067965267801146,0
57.29999838835886,18.018240957497067,0
57.399998385546226,19.18755817304777,0
57.49999838273359,20.856147799921565,0
57.59999837992095,22.712460912709474,0
57.69999837710831,25.23790843346067,0
57.799998374295676,28.311390325590242,0
57.899998371483036,31.991502809772257,0
57.9999983686704,37.29064171586672,0
58.099998365857765,45.17482872030112,0
58.199998363045125,57.07265981332545,0
58.299998360232486,78.70212712472127,0
58.399998357419854,118.69861593805534,0
58.499998354607214,207.57450484018815,0
58.599998351794575,330.0314676398262,0
58.699998348981936,419.19539264836703,0
58.7999983461693,214.9539210148998,0
58.899998343356664,99.14209029217167,0
58.999998340544025,63.188905874284,0
59.09999833773139,46.00850662232425,0
59.19999833491875,36.94437871899454,0
59.299998332106114,30.77388445996669,0
59.39999832929348,27.041669564664225,0
59.49999832648084,23.907810923200977,0
59.5999983236682,21.227634714833563,0
59.69999832085556,19.005347440084496,0
59.79999831804293,17.41487711727036,0
59.89999831523029,15.986498879658658,0
59.99999831241765,15.039877737882476,0
60.09999830960502,13.700474716645026,0
60.19999830679238,12.631109799501202,0
60.29999830397974,12.108932316340132,0
60.3999983011671,11.54082488595976,0
60.49999829835447,10.834650314392638,0
60.59999829554183,10.439710661106584,0
60.69999829272919,10.061763780075156,0
60.79999828991656,9.978554885844124,0
60.89999828710392,9.797556548722932,0
60.99999828429128,9.577992940325078,0
61.09999828147865,10.650463066233348,0
61.19999827866601,15.035270976024657,0
61.29999827585337,35.154539013085696,0
61.39999827304073,53.791616293667595,0
61.4999982702281,31.489035333789065,0
61.59999826741546,11.485298888329886,0
61.69999826460282,3.2587981560614945,0
61.799998261790186,1.689850980794605,0
61.89999825897755,2.4849343265219535,0
61.99999825616491,2.8385893921114644,0
62.099998253352275,3.4640619422743826,0
62.199998250539636,3.966208291641908,0
62.299998247727,3.864156143683663,0
62.39999824491436,3.902760001922594,0
62.499998242101725,3.987094572670899,0
62.599998239289086,4.245025636045553,0
62.699998236476446,3.9770871638544674,0
62.799998233663814,3.90436918983036,0
62.899998230851175,4.169567159706728,0
62.999998228038535,4.277303956422332,0
63.0999982252259,4.1530807554068065,0
63.199998222413264,4.123435328026103,0
63.299998219600624,4.4824117390270155,0
63.399998216787985,4.675087078345009,0
63.49999821397535,4.854615733108013,0
63.59999821116271,5.828797666334414,0
63.699998208350074,7.4068877707279075,0
63.79999820553744,10.811470686977655,0
63.8999982027248,15.01570444773205,0
63.99999819991216,14.651376396048695,0
64.09999819709952,11.68366329001674,0
64.19999819428689,10.99080303325129,0
64.29999819147426,11.559247209789168,0
64.39999818866161,8.641838935040429,0
64.49999818584898,6.9577737346671205,0
64.59999818303635,6.106566989024105,0
64.6999981802237,5.57616510152805,0
64.79999817741107,4.56340750819878,0
64.89999817459842,4.389493237789815,0
64.99999817178579,4.018208661614958,0
65.09999816897316,3.69811457533036,0
65.19999816616051,3.406256653767028,0
65.29999816334788,3.3074827475831454,0
65.39999816053525,3.289417055744277,0
65.4999981577226,3.2636649864488687,0
65.59999815490997,3.353172333072976,0
65.69999815209734,3.2813672895446686,0
65.79999814928469,3.2512137460689035,0
65.89999814647206,3.42437212182816,0
65.99999814365943,3.606366822357396,0
66.09999814084678,3.8456025771302245,0
66.19999813803415,4.492589678675964,0
66.29999813522151,5.858586982362613,0
66.39999813240887,8.135592816415064,0
66.49999812959624,9.38270446029266,0
66.5999981267836,7.141234686770785,0
66.69999812397096,5.293686736710357,0
66.79999812115832,8.077216775924041,0
66.89999811834568,3.58696977816059,0
66.99999811553305,7.55803587009453,0
67.09999811272041,5.2304388468401966,0
67.19999810990777,4.5447834979204975,0
67.29999810709513,7.704715768562364,0
67.3999981042825,6.7741860953890445,0
67.49999810146986,4.124850156875524,0
67.59999809865722,2.201709097915505,0
67.69999809584459,1.6931784096635407,0
67.79999809303195,2.373696947202322,0
67.89999809021931,2.8131631848044196,0
67.99999808740668,2.9121217947590243,0
68.09999808459403,2.855748451261549,0
68.1999980817814,3.026223845766282,0
68.29999807896877,3.072676999221598,0
68.39999807615612,3.1274747419540776,0
68.49999807334349,3.3834939073184858,0
68.59999807053084,3.4507460768618627,0
68.69999806771821,0.0,0
68.79999806490558,0.0,0
68.89999806209293,0.0,0
68.9999980592803,0.0,0
69.09999805646767,0.0,0
69.19999805365502,0.0,0
69.29999805084239,0.0,0
69.39999804802976,0.0,0
69.49999804521711,0.0,0
69.59999804240448,0.0,0
69.69999803959185,0.0,0
69.7999980367792,0.0,0
69.89999803396657,0.0,0
69.99999803115394,0.0,0
70.09999802834129,0.0,0
70.19999802552866,0.0,0
70.29999802271603,0.0,0
70.39999801990338,0.0,0
70.49999801709075,0.0,0
70.5999980142781,0.0,0
70.69999801146547,0.0,0
70.79999800865284,0.0,0
70.89999800584019,0.0,0
70.99999800302756,0.0,0
71.09999800021492,0.0,0
71.19999799740228,0.0,0
71.29999799458965,0.0,0
71.39999799177701,0.0,0
71.49999798896437,0.0,0
71.59999798615173,0.0,0
71.6999979833391,0.0,0
71.79999798052646,0.0,0
71.89999797771382,0.0,0
71.99999797490119,0.0,0
72.09999797208854,0.0,0
72.19999796927591,0.0,0
72.29999796646328,0.0,0
72.39999796365063,0.0,0
72.499997960838,0.0,0
72.59999795802536,0.0,0
72.69999795521272,0.0,0
72.79999795240009,0.0,0
72.89999794958744,0.0,0
72.99999794677481,0.0,0
73.09999794396218,0.0,0
73.19999794114953,0.0,0
73.2999979383369,0.0,0
73.39999793552427,0.0,0
73.49999793271162,0.0,0
73.59999792989899,0.0,0
73.69999792708636,0.0,0
73.79999792427371,0.0,0
73.89999792146108,0.0,0
73.99999791864845,0.0,0
74.0999979158358,0.0,0
74.19999791302317,0.0,0
74.29999791021054,0.0,0
74.39999790739789,0.0,0
74.49999790458526,0.0,0
74.59999790177261,0.0,0
74.69999789895998,0.0,0
74.79999789614735,0.0,0
74.8999978933347,0.0,0
74.99999789052207,0.0,0
75.09999788770943,0.0,0
75.19999788489679,0.0,0
75.29999788208416,0.0,0
75.39999787927152,0.0,0
75.49999787645888,0.0,0
75.59999787364625,0.0,0
75.69999787083361,0.0,0
75.79999786802097,0.0,0
75.89999786520833,0.0,0
75.9999978623957,0.0,0
76.09999785958306,0.0,0
76.19999785677042,0.0,0
76.29999785395779,0.0,0
76.39999785114514,0.0,0
76.49999784833251,0.0,0
76.59999784551987,0.0,0
76.69999784270723,0.0,0
76.7999978398946,0.0,0
76.89999783708195,0.0,0
76.99999783426932,0.0,0
77.09999783145669,0.0,0
77.19999782864404,0.0,0
77.29999782583141,0.0,0
77.39999782301878,0.0,0
77.49999782020613,0.0,0
77.5999978173935,0.0,0
77.69999781458087,0.0,0
77.79999781176822,0.0,0
77.89999780895559,0.0,0
77.99999780614296,0.0,0
78.09999780333031,0.0,0
78.19999780051768,0.0,0
78.29999779770503,0.0,0
78.3999977948924,0.0,0
78.49999779207977,0.0,0
78.59999778926712,0.0,0
78.69999778645449,0.0,0
78.79999778364186,0.0,0
78.89999778082921,0.0,0
78.99999777801658,0.0,0
79.09999777520395,0.0,0
79.1999977723913,0.0,0
79.29999776957867,0.0,0
79.39999776676603,0.0,0
79.49999776395339,0.0,0
79.59999776114076,0.0,0
79.69999775832812,0.0,0
79.79999775551548,0.0,0
79.89999775270284,0.0,0
79.99999774989021,0.0,0
80.09999774707757,0.0,0
80.19999774426493,0.0,0
80.29999774145229,0.0,0
80.39999773863966,0.0,0
80.49999773582702,0.0,0
80.59999773301438,0.0,0
80.69999773020174,0.0,0
80.79999772738911,0.0,0
80.89999772457647,0.0,0
80.99999772176383,0.0,0
81.0999977189512,0.0,0
81.19999771613855,0.0,0
81.29999771332592,0.0,0
81.39999771051329,0.0,0
81.49999770770064,0.0,0
81.59999770488801,0.0,0
81.69999770207538,0.0,0
81.79999769926273,0.0,0
81.8999976964501,0.0,0
81.99999769363747,0.0,0
82.09999769082482,0.0,0
82.19999768801219,0.0,0
82.29999768519954,0.0,0
82.39999768238691,0.0,0
82.49999767957428,0.0,0
82.59999767676163,0.0,0
82.699997673949,0.0,0
82.79999767113637,0.0,0
82.89999766832372,0.0,0
82.99999766551109,0.0,0
83.09999766269846,0.0,0
83.19999765988581,0.0,0
83.29999765707318,0.0,0
83.39999765426055,0.0,0
83.4999976514479,0.0,0
83.59999764863527,0.0,0
83.69999764582263,0.0,0
83.79999764300999,0.0,0
83.89999764019736,0.0,0
83.99999763738472,0.0,0
84.09999763457208,0.0,0
84.19999763175944,0.0,0
84.2999976289468,0.0,0
84.39999762613417,0.0,0
84.49999762332153,0.0,0
84.59999762050889,0.0,0
84.69999761769625,0.0,0
84.79999761488362,0.0,0
84.89999761207098,0.0,0
84.99999760925834,0.0,0
85.09999760644571,0.0,0
85.19999760363307,0.0,0
85.29999760082043,0.0,0
85.3999975980078,0.0,0
85.49999759519515,0.0,0
85.59999759238252,0.0,0
85.69999758956989,0.0,0
85.79999758675724,0.0,0
85.89999758394461,0.0,0
85.99999758113196,0.0,0
86.09999757831933,0.0,0
86.1999975755067,0.0,0
86.29999757269405,0.0,0
86.39999756988142,0.0,0
86.49999756706879,0.0,0
86.59999756425614,0.0,0
86.69999756144351,0.0,0
86.79999755863088,0.0,0
86.89999755581823,0.0,0
86.9999975530056,0.0,0
87.09999755019297,0.0,0
87.19999754738032,0.0,0
87.29999754456769,0.0,0
87.39999754175506,0.0,0
87.49999753894241,0.0,0
87.59999753612978,0.0,0
87.69999753331714,0.0,0
87.7999975305045,0.0,0
87.89999752769187,0.0,0
87.99999752487922,0.0,0
88.09999752206659,0.0,0
88.19999751925396,0.0,0
88.29999751644131,0.0,0
88.39999751362868,0.0,0
88.49999751081604,0.0,0
88.5999975080034,0.0,0
88.69999750519077,0.0,0
88.79999750237813,0.0,0
88.89999749956549,0.0,0
88.99999749675285,0.0,0
89.09999749394022,0.0,0
89.19999749112758,0.0,0
89.29999748831494,0.0,0
89.39999748550231,0.0,0
89.49999748268966,0.0,0
89.59999747987703,0.0,0
89.6999974770644,0.0,0
89.79999747425175,0.0,0
89.89999747143912,0.0,0
89.99999746862647,0.0,0
90.09999746581384,0.0,0
90.19999746300121,0.0,0
90.29999746018856,0.0,0
90.39999745737593,0.0,0
90.4999974545633,0.0,0
90.59999745175065,0.0,0
90.69999744893802,0.0,0
90.79999744612539,0.0,0
90.89999744331274,0.0,0
90.99999744050011,0.0,0
91.09999743768748,0.0,0
91.19999743487483,0.0,0
91.2999974320622,0.0,0
91.39999742924957,0.0,0
91.49999742643692,0.0,0
91.59999742362429,0.0,0
91.69999742081166,0.0,0
91.79999741799901,0.0,0
91.89999741518638,0.0,0
91.99999741237373,0.0,0
92.0999974095611,0.0,0
92.19999740674847,0.0,0
92.29999740393582,0.0,0
92.39999740112319,0.0,0
92.49999739831055,0.0,0
92.59999739549791,0.0,0
92.69999739268528,0.0,0
